Username,Like_Count,Created_At,Comment
ranjeetsingh34722021,0,2024-10-10 02:13:02,ये लोग अगर इतने ही महान है तो गुलशन कुमार को क्यों मरवाया
__samiksha__pradhan__,0,2024-10-10 02:09:32,❤️🔥
ronendrohuranba,0,2024-10-10 02:03:09,Suk karta dukh karta
rupadutta71,0,2024-10-10 01:57:57,Kitne mulle aaenge ab Gyan pelne
al_faheem_05,0,2024-10-10 01:47:45,Asa muslim ka zorotot nahi hai 🙏🙏🙏
sahariya_roopsingh,0,2024-10-10 00:06:10,🙏🙏🙏🙏🙏🙏🕉️🕉️🕉️
its_riyaazzz__,0,2024-10-09 18:47:34,Open shirk😣
_abhay.ff_,0,2024-10-09 18:32:27,🕉️
saad73145,0,2024-10-09 18:30:34,TU to Hinduism he ko qabool kr Naam ka Muslim hy sirf🙌
___sonu._.s15,0,2024-10-09 18:26:11,#SRK🙌❤️
hey.shrutii__,0,2024-10-09 18:05:55,😍😍😍😍
sadhanachaudhari91,0,2024-10-09 18:04:49,👏👏👏
__raffat__khan__76__,0,2024-10-09 17:58:32,Hum sab hindu muslim ek hi hai ❤️🙏🕉️☪️
vijay___paswan_707,0,2024-10-09 17:48:50,🕉️🕉️🕉️🙏🙏
rammahashchauhan,0,2024-10-09 17:14:01,Jai Shree Ram 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
ahsanrana1243,0,2024-10-09 16:49:22,Astagfirullha 😦😦
heyy_rahulraz,0,2024-10-09 16:43:38,Shah Rukh sir please respect religion 🙏
official_ram_7540,0,2024-10-09 15:50:06,SRK shekhar Radha Krishna 🕉️
pushpa.bhatt.77,0,2024-10-09 15:31:21,Ganpati Bappa morya 👏💕
abhishek.lakhe.39,0,2024-10-09 15:11:05,❤️❤️❤️❤️
ncp_bhai01,0,2024-10-09 14:50:14,Srk Words : Ham Pathan Hai Par Sath Me Hindustani ❤️❤️🕉️
ludhiana12327,0,2024-10-09 14:47:04,"Jaise ek hindu ko makka jane ki izzat nhi vaise isko maa vaishno devi kyu allow karti hai hamari govt ,mujhe kabhi kabhi bohut gussa aata hai hamari govt par ,kiske sahare kyu lad rehe hain hum koi support hi nhi hai apne hi log dogle hai eha"
arun_singh____01,0,2024-10-09 14:34:13,Ganpati bapa 🚩🚩🚩🚩🚩
mr___rashid00,0,2024-10-09 14:01:58,Chutiya sharukh khan kon kon Manta h
rahul_paswan_purnea,0,2024-10-09 12:40:40,❤️
neo.think07,0,2024-10-08 17:11:36,"""They"" will not cherish this,  because they not belong to India. Secular India ."
ji.bon2118,0,2024-10-08 16:37:48,Kauke hirt kore kono vhidio banaben na kosto pai ami 🙏🙏🙏🙏🙏🙏🙏🙌🕉️ar kono gem noy ami sobar vhalo cai sir 🙏🙏🙏
ambuj_kumar_6,0,2024-10-08 16:30:56,🕉️
ambuj_kumar_6,0,2024-10-08 16:30:54,🙏🙏🙏🙏
sayed_sahel,0,2024-10-08 16:26:35,"This is not islam 
Islam teaches to believe in one almighty god
But islam also teaches do respect every religion but not follow them"
king_of_bhojpuri000,0,2024-10-08 16:25:58,🕉️
king_of_bhojpuri000,0,2024-10-08 16:25:55,🙏
aadit_raj_01,0,2024-10-08 16:18:41,🕉️🕉️🕉️🕉️🙏🙏🙏
_rejaul_karim_trader,0,2024-10-08 16:15:21,Astagfirullah
broken.boy_48,0,2024-10-08 16:12:47,Social media पे दिखावा 🔥🙏
kouserfatimakouser,0,2024-10-08 16:08:29,Chi shame on you sharukh..in fact I spit on you
with_sujaal_,0,2024-10-08 16:00:19,🙌🏻❤️🙏🏻
anishyadav3918,0,2024-10-08 15:47:32,❤️❤️❤️
anjali__jan09,0,2024-10-08 15:38:51,😍😍😍😍😍
ajaykumardas1246,0,2024-10-08 15:29:46,🙏🙏🙏🙏🙏
sanatani__atharv,7,2024-10-08 15:21:42,Astaghfirullah wale 😭😭 rahe hain comment section mein😂😂😂
fact_world_91,0,2024-10-08 14:46:08,Rasgullah nahi aaya abhi 😂😂😂😂
bittu_sharma_army_lover_0777,0,2024-10-08 14:40:15,Jai shree ganesh
6265_gaurav_sharma,0,2024-10-08 14:11:29,Allah ki maa chud gyi re 😂😂
golden_pal7,0,2024-10-08 14:08:52,शाहरुख खान तुम तो सुधर गए लेकिन और साले मुस्लिम को आप समझेंगे अपने भाई जान को ही बताओ 🕉️🕉️
shi_vani_agari,0,2024-10-08 14:04:30,❤️❤️
ankursainivlogs,0,2024-10-08 13:59:41,Suna Allah haat ya muh kat deta hai par kal main ne yeah sahi dekha 😂😂
x____the_piyush,0,2024-10-08 13:38:14,🙏🙏😍
power_0f_mony,0,2024-10-08 13:26:46,I'm SRK 🙏🕉️ fans
bgmi_player_om,0,2024-10-08 13:14:28,Converted K2A Crying in corner 😂
bhupendra_jaat_ji,0,2024-10-08 13:04:31,Bappa morya ❤️❤️❤️
imabhiiiii_07,0,2024-10-08 12:56:54,❤️❤️❤️
amitbishtmotog,0,2024-10-08 11:39:40,🙏🙏
ali__70_________,0,2024-10-08 11:03:31,☝️☝️😞😞
humming007,0,2024-10-08 10:56:55,Don't Make Your #Dooha 😂
payelhalder298,0,2024-10-08 10:09:52,🙏🙏🙏🙏❤️❤️❤️❤️
amannn__61,0,2024-10-08 09:54:17,Respect srk 🙏🕉️
golden_sunshine_966,3,2024-10-08 09:16:14,Beauty of Hinduism
nsha95297,0,2024-10-08 08:13:26,❤️🙏
vishu___sharma___326,3,2024-10-08 08:10:35,😍😍
saurabhh07__,0,2024-10-08 07:50:21,देखो रे छक्के की औलाद तुम्हरा बाप भी बप्पा के सामने झुक गया
cutue_savitri_2800,0,2024-10-08 07:45:52,Ye to wahi hai na jo bhagwa rang ko puri duniya se mitana chahta tha khushi huye usi bhagwan ke samne sar jhukate huye dekhte🕉️🙏
adil_.hussain786,0,2024-10-08 07:17:38,Respect SRK 🔥🔥👏
tembhare834,1,2024-10-08 06:33:27,Astbulaa wale nahi dikh rahe 😂😂😂
____krishnnaaa__,0,2024-10-07 17:22:34,❤️
dollar_kewat,0,2024-10-07 17:18:27,Jai mata Di 🚩🙏🕉️
dollar_kewat,0,2024-10-07 17:18:16,🙏🙏🙏
dollar_kewat,0,2024-10-07 17:18:14,🕉️🕉️🕉️🕉️
risky___rider_____shadab_,0,2024-10-07 17:08:25,Kayse kayse lok rahate hai yar
iamyashubro,0,2024-10-07 16:58:43,Warning ⚠️ Mulle is video se door rhe 😂😂
mr_subas_79_,0,2024-10-07 16:53:28,Ha Prabhu ya Kiya hua 😂❤️🙏
_singer__sachin__kanojiya,0,2024-10-07 16:49:46,🔥🔥
sayyadsamerhasmi,0,2024-10-07 16:31:45,Natak karnaa padtah ja
suro__jit_,0,2024-10-07 16:20:43,Hindu🤝 muslim
royalthakur.1234g,0,2024-10-07 16:01:20,Hmare bagwan ke aage sabhi ko jhukna pdega chahe vo koi bhi ho kisi bhi dhrm k
ajaykumar07563,0,2024-10-07 15:57:18,❤️❤️❤️❤️❤️❤️❤️❤️❤️srksr😍😍😍😍😍😍
aditya_saini_250,0,2024-10-07 15:54:46,Jay Ganapati bapa
aditya_saini_250,0,2024-10-07 15:54:28,🕉️
aditya_saini_250,0,2024-10-07 15:54:24,❤️
_ravi__077,0,2024-10-07 15:47:18,Bs aise he sb mulla..ye olla 😂😂 Krna hoga desh me rhana h toh..... Jai Shree Ram 🚩
cockroach_.___,0,2024-10-07 15:47:13,Srk for a reason 👏🙌
mohammadamer819,1,2024-10-07 15:41:41,Srk naam ka muslim hai yeh actor
mrrider.101,0,2024-10-07 15:38:37,Muslimo ko buraa kyu lag rha hai..?? Jo sab dharmo ka samman karta hai wahi sachha insan hota hai srk isliye king hai....
virajsingh.ig,0,2024-10-07 15:29:47,Rasgulla community kha hai 😂
sunilkumarsunilkumar20284,0,2024-10-07 15:09:00,Jai shree Ram
m.s.dhonii_sigma,0,2024-10-07 15:02:01,Agr Indian ki tarah rahoge to bhut age jaoge dharm ke chakkar me rahoge to ladoge pr maroge bsss
ankushjangra_0fficial,0,2024-10-07 14:56:18,🕉️
md7190130,0,2024-10-07 14:48:40,Mar ne k bad in ko jalade na mitte mat  dena
princ_eraj3553,0,2024-10-07 14:26:30,Jai shree Ram 🚩🚩🚩🚩🚩
princ_eraj3553,0,2024-10-07 14:26:25,Jai shree Ram 🙏🙏🙏🙏🙏
rock__.hussain,0,2024-10-07 14:16:47,🤔😒❌
rock__.hussain,874,2024-10-07 14:16:41,😱 astagfirullah😱
m__o__n__s__u__r,0,2024-10-07 14:16:14,Astagfirullah 😭
m_s_shahbaz________,0,2024-10-07 14:12:17,Astagfirullah 😡😡😡😡
hindu_ayush0,0,2024-10-07 13:57:11,Don't believe anyone 🙏
kabeerkhan5944,0,2024-10-07 13:52:27,Insaniyat wale insan like kare✅✅✅✅
mr_solanky_76,0,2024-10-07 13:36:18,He is legend 💗
r________h_______,0,2024-10-07 13:35:04,Dekho bhai log asali muslim hai 🙏🙏🙏🙏🙏🙏🙏🙏🙏
piyush_._11,0,2024-10-07 13:31:39,🙏🙏🙏🙏🙏🙏🙏
krish_kr_55,0,2024-10-07 13:01:15,Rasgulla wale nhi dikh rahe hai. O bhai kaha gaye.....chor sab bolo ganpati bappa morya 🙏🙏🙏🕉️🕉️
ashwani_kumar0003,0,2024-10-07 12:57:51,"That's why, he is the favourite of everyones😍🔥"
sanatani_gurjar5,0,2024-10-07 12:51:01,Ganpati bappa morya 🕉️🚩
rdx_krish_700,0,2024-10-07 12:14:08,🙏🙏🙏🙏🙏🙏🙏🕉️🕉️🕉️🕉️🕉️🕉️
lakhi_digi,0,2024-10-07 12:14:02,Jay shree Ram 🙏🙏🙏🙏🙏🙏🙏❤️❤️🔥
_my_b.e.s.t.i.e,1,2024-10-07 11:55:49,Bhaichara on top🙌🙌
roff___aadil___x,0,2024-10-07 11:54:51,😂😂
ramu_tattooz,0,2024-10-07 11:39:12,Jai Shree ram😍😍🕉️🕉️🕉️🕉️
kritzz_sizzling,0,2024-10-07 11:24:25,Rasgulla walee khaa gye 😂
veneet.zoro.02,0,2024-10-07 11:20:10,He knows god is one❤️
lx_rittu_18,0,2024-10-07 10:31:35,Astagfirullah walo kuch jalne Ki mahak Aari he 😂😂😂
_oye_villian_33,0,2024-10-07 10:02:37,🙏🙏
chcnchalthakur,0,2024-10-07 09:58:06,❤️❤️🙏🙏🕉️🕉️🕉️
vivekrajput74895,0,2024-10-07 09:33:02,मेरी जान मेरा धर्म (🚩हिंदू🚩) मेरी शान मेरी जाति (⚔️ठाकुर⚔️)
pro_editor_13,0,2024-10-07 09:14:27,Ye hota h real banda jo tum sab ke sab hindu Muslim karte ho ❤️
aarif_reyhan,0,2024-11-02 15:39:04,Paise ke liye itna gir jaate Hain log
pkprince246345,0,2024-11-02 15:38:03,❤️🕉️🕉️🕉️🕉️🕉️🙏🙏🔥🔥
smart_girl_24379,0,2024-11-02 15:20:25,😍
arun552233,9,2024-11-02 15:17:57,हिंदुस्तान में रहना है तो जय श्री राम बोलना पड़ेगा🕉️🕉️🕉️🕉️🕉️
indiantelugugamer_yt,0,2024-11-02 14:57:57,Srk >>>>>>>>>> shekhar Radha krishna
mustafa.sayyed.714049,0,2024-11-02 14:45:11,Astagfirullah
amayara.sheikh,0,2024-11-02 14:40:10,Astagfirullah 😮😡😡☹️😭😭
_mr_naik_007,0,2024-11-02 14:38:28,❤️❤️❤️❤️
_attitude_boy_25_9,0,2024-11-02 14:36:26,🙏🙏
hfz__ahmad,0,2024-11-02 14:14:34,In actress ka koi dharm nhi hota😡
its_ashraf_786_hyc,0,2024-11-02 13:41:55,AsAstaghfirullah😡😡
sahir_khan_3115,0,2024-11-02 13:16:32,Allah Pak Apko Hidayat Dain🌸🌸🌸
atharkhan94.78,0,2024-11-02 12:52:46,Mad@@
kishan___kishan___111,0,2024-11-02 12:27:41,Hare Ram🕉️🕉️🙏✨
lakrasatish683,0,2024-11-02 12:18:18,🙏🙏🙏🙏
____mi_kar____,0,2024-11-02 12:13:58,Isiliye main Salman Khan ka fan hun
gienesirtaj,3,2024-11-02 12:01:57,😔🥺😩😫☝️🕋☝️
jamshed_off_07,0,2024-11-02 11:41:23,MUSlIM 😡
donabella.donabella,0,2024-11-02 11:36:55,Ask forgiveness from God. Return to God. An idol made by people will not benefit you
donabella.donabella,0,2024-11-02 11:36:15,"Shah Rukh Khan, you are a Muslim. What do you do?"
muralidharannair93123,0,2024-11-02 11:19:53,Nice Sir Jee 🙏🙏
jhil_34,0,2024-11-02 10:46:27,❤️❤️❤️
vedparkash6989,0,2024-11-02 10:40:44,पूजा तो कर रहे हो हां फतवा जारी हो जाएगा जय श्री राम
sandhyasingh4603,0,2024-11-02 10:37:31,Le moot diya tere islam pe😂😂
vinod.maurya.3363,0,2024-11-02 10:26:06,🙏🙏🙏❤️❤️❤️
zahirul1733,0,2024-11-02 10:25:45,sala nastik 😂😂😂
